dt_max,dt_min,end_time,final_time_target,grid,max_abs_eta,max_cfl_seen,max_speed_seen,min_h_seen,n_steps,ok,scenario_id,solver,solver_name,target_cfl
0.0025401712497382313,0.0009211338441603399,0.006,0.006,32,0.02583207303288937,0.3001744609365924,0.020819660281846685,1.1921670270280047,3,True,conv_0002,MUSCL-HR,swe_muscl_hr,0.3
0.0012684658692410573,0.000928312029098031,0.006,0.006,64,0.027163233166316303,0.300088591129859,0.023170925521255294,1.1918020524449497,5,True,conv_0002,MUSCL-HR,swe_muscl_hr,0.3
0.0006340372658350346,0.0002974297573143407,0.006,0.006,128,0.027647373896509064,0.3000521255449367,0.023593056557084168,1.1917229847718156,10,True,conv_0002,MUSCL-HR,swe_muscl_hr,0.3
0.003810256874607347,0.002189743125392653,0.006,0.006,32,0.0258111198771811,0.45038406202794945,0.020796078706232703,1.1921657515637936,2,True,conv_0002,MUSCL-HR,swe_muscl_hr,0.45
0.001902698803861586,0.0002943385943632061,0.006,0.006,64,0.027158393029408145,0.45019667895874094,0.02326189851156583,1.1918014470216733,4,True,conv_0002,MUSCL-HR,swe_muscl_hr,0.45
0.000951055898752552,0.0002972004817265511,0.006,0.006,128,0.02764558795840588,0.4501166368425706,0.023620646696161703,1.1917227594356512,7,True,conv_0002,MUSCL-HR,swe_muscl_hr,0.45
0.0025090365773592117,0.0009841517060908142,0.006,0.006,32,0.018637343522147187,0.3002662578279672,0.01181401431332055,1.1822497384658726,3,True,conv_0003,MUSCL-HR,swe_muscl_hr,0.3
0.0012539893187493594,0.0009878576754851764,0.006,0.006,64,0.02003629887901104,0.30016425600678875,0.01213713055896892,1.1811650578958575,5,True,conv_0003,MUSCL-HR,swe_muscl_hr,0.3
0.0006269321920418351,0.0003634072347481407,0.006,0.006,128,0.020410271470830965,0.30008279373734215,0.012136633882163357,1.1806230297743847,10,True,conv_0003,MUSCL-HR,swe_muscl_hr,0.3
0.003763554866038818,0.002236445133961182,0.006,0.006,32,0.018610531338232317,0.45053135096906666,0.011914083220908447,1.1822497384658726,2,True,conv_0003,MUSCL-HR,swe_muscl_hr,0.45
0.0018809839781240391,0.00036136166784265285,0.006,0.006,64,0.020032134162378368,0.45036023846158296,0.012175944983035335,1.1811650578958575,4,True,conv_0003,MUSCL-HR,swe_muscl_hr,0.45
